code,term
10147111000001108,Antacid and Oxetacaine oral suspension (VMP)
10147411000001103,Antacid & Oxetacaine oral suspension (Special Order) (AMP)
10159811000001106,Generic Balanced Salt Solution Plus irrigation solution (VMP)
10160011000001104,Balanced Salt Solution Plus irrigation solution (Alcon Eye Care UK Ltd) (AMP)
10292211000001105,Co-danthrusate 50mg/60mg capsules (Focus Pharmaceuticals Ltd) (AMP)
10306911000001107,Co-danthramer 25mg/200mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd) (AMP)
10307111000001107,Co-danthramer 75mg/1000mg/5ml oral suspension sugar free (Focus Pharmaceuticals Ltd) (AMP)
10311411000001108,Valupak Senna 7.5mg tablets (BR Pharmaceuticals Ltd) (AMP)
10544311000001109,Idrolax 10g oral powder sachets (Waymade Healthcare Plc) (AMP)
10575811000001100,Sodium acid phosphate 700mg / Potassium dihydrogen phosphate 305mg tablets (VMP)
10576011000001102,K-Phos No.2 tablets (Imported (United States)) (AMP)
10612511000001105,DulcoEase 100mg capsules (Opella Healthcare UK Ltd) (AMP)
10641411000001107,Fig + Senna (VTM)
10725711000001108,Glycerol 4g suppositories (Teva UK Ltd) (AMP)
10767211000001101,Co-danthramer 25mg/200mg capsules (Waymade Healthcare Plc) (AMP)
10786511000001102,Co-danthramer 37.5mg/500mg capsules (Waymade Healthcare Plc) (AMP)
10791711000001102,Lactulose 10g oral powder sachets (VMP)
10791911000001100,Bifiteral 10g oral powder sachets (Imported (Germany)) (AMP)
11011111000001108,Bisacodyl 5mg gastro-resistant tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
11268111000001106,Senokot Dual Relief tablets (Reckitt Benckiser Healthcare (UK) Ltd) (AMP)
11269111000001104,Generic Senokot Dual Relief tablets (VMP)
11380411000001108,Moviprep A oral powder 112g sachets sugar free (Forum Health Products Ltd) (AMP)
11393111000001109,Generic Moviprep A oral powder 112g sachets sugar free (VMP)
11425611000001101,Bisacodyl 5mg gastro-resistant tablets (Almus Pharmaceuticals Ltd) (AMP)
11583711000001109,CitraFleet oral powder 16.11g sachets (Casen Recordati S.L.) (AMP)
11588311000001102,Movicol Plain oral powder 13.7g sachets (Forum Health Products Ltd) (AMP)
11589011000001105,Generic CitraFleet oral powder 16.11g sachets sugar free (VMP)
11749511000001107,Glycerol 4g suppositories (The Boots Company Plc) (AMP)
11777911000001106,Boots Natural Senna Laxative 7.5mg tablets (The Boots Company Plc) (AMP)
12183711000001102,Docusate 100mg capsules (A A H Pharmaceuticals Ltd) (AMP)
12557811000001104,Actonorm gel (Wallace Manufacturing Chemists Ltd) (AMP)
125611000001101,Bisacodyl 10mg suppositories (Martindale Pharmaceuticals Ltd) (AMP)
12563411000001101,Generic Actonorm gel sugar free (VMP)
12807511000001105,Methylcellulose 100mg/5ml oral suspension (Special Order) (AMP)
12807811000001108,Methylcellulose 100mg/5ml oral solution (Special Order) (AMP)
12808111000001100,Methylcellulose 112.5mg/5ml oral suspension (Special Order) (AMP)
12808511000001109,Methylcellulose 112.5mg/5ml oral solution (Special Order) (AMP)
12809111000001107,Methylcellulose 168.75mg/5ml oral suspension (Special Order) (AMP)
12809411000001102,Methylcellulose 168.75mg/5ml oral solution (Special Order) (AMP)
12816011000001102,Methylcellulose 100mg/5ml oral solution (VMP)
12816111000001101,Methylcellulose 100mg/5ml oral suspension (VMP)
