code,term
100091000000100,Epilepsy confirmed
100941000119100,Epilepsy in mother complicating pregnancy
10750951000119106,Epilepsy in mother complicating childbirth
108211000000104,Epilepsy impairs education
109478007,Kohlschutter's syndrome
111498005,Extratemporal epilepsy
116401000119105,Recurrent complex partial epilepsy
119001000119108,Intractable simple partial epilepsy
138751003,H/O: epilepsy
13973009,Tonic-clonic status epilepticus
14401000119109,Partial frontal lobe epilepsy
147942004,Epilepsy treatment changed
147943009,Epilepsy treatment started
15523002,Self-limited focal epilepsy
161480008,History of epilepsy
164771000000107,No epilepsy drug side effects
165421000000100,No epilepsy drug side effects
170702005,Epilepsy monitoring
170703000,Initial epilepsy assessment
170704006,Follow-up epilepsy assessment
170706008,Epilepsy associated problems
170709001,Epilepsy drug side effect
170710006,Epilepsy treatment changed
170711005,Epilepsy treatment started
187931000119106,Atypical absence epilepsy
188951000000105,Epilepsy monitoring verbal invite
192451000000100,Epilepsy monitoring verbal invite
192845009,Myoclonic encephalopathy
192979009,Generalized non-convulsive epilepsy
192990004,Myoclonic epilepsy in infancy
192992007,Epileptic seizures - myoclonic
192999003,Partial epilepsy with impairment of consciousness
193000002,Temporal lobe epilepsy
193002005,Psychosensory epilepsy
193003000,Mesiobasal limbic epilepsy
193008009,Somatosensory epilepsy
193009001,Partial epilepsy with autonomic symptoms
193010006,Visual reflex epilepsy
193011005,Unilateral epilepsy
193017009,Kojevnikov's epilepsy
193021002,Cursive (running) epilepsy
193022009,Localization-related(focal)(partial)idiopathic epilepsy and epileptic syndromes with seizures of localized onset
194499008,"[X]Status epilepticus, unspecified"
19598007,Generalized epilepsy
199451000000106,Simple partial epileptic seizure
20121000119105,Partial occipital lobe epilepsy
202061000000107,Epilepsy monitoring call first letter
202071000000100,Epilepsy monitoring call second letter
202081000000103,Epilepsy monitoring call third letter
21391000119102,Partial parietal lobe epilepsy
215071000000106,Simple partial epileptic seizure
2198002,Visceral epilepsy
230191005,Rasmussen syndrome
230290000,Epileptic dementia
230381009,Focal epilepsy
230382002,Benign frontal epilepsy of childhood
230383007,Benign psychomotor epilepsy of childhood
230384001,Benign atypical partial epilepsy in childhood
230385000,Epilepsy with recurrent unilateral seizures in children
230386004,Childhood epilepsy with occipital paroxysms
230387008,Self-limited epilepsy with autonomic seizures
230388003,Childhood occipital visual epilepsy
230389006,Primary inherited reading epilepsy
230390002,Localization-related symptomatic epilepsy
230391003,Amygdalo-hippocampal epilepsy
230392005,Rhinencephalic epilepsy
230393000,Lateral temporal epilepsy
230394006,Frontal lobe epilepsy
230395007,Supplementary motor epilepsy
230396008,Cingulate epilepsy
230397004,Anterior frontopolar epilepsy
230398009,Orbitofrontal epilepsy
230399001,Dorsolateral epilepsy
230400008,Opercular epilepsy
230401007,Non-progressive Kozhevnikow syndrome
230403005,Parietal lobe epilepsy
230404004,Occipital lobe epilepsy
230405003,Chronic progressive epilepsia partialis continua of childhood
230406002,Localization-related symptomatic epilepsy with specific precipitant
230407006,Hemiplegia-hemiconvulsion-epilepsy syndrome
230408001,Localization-related cryptogenic epilepsy
230410004,Self-limited familial neonatal epilepsy
230411000,Benign non-familial neonatal convulsions
230412007,Myoclonic epilepsy of early childhood
230413002,Juvenile absence epilepsy
230414008,Epilepsy with generalized tonic-clonic seizures alone
230415009,Cryptogenic generalized epilepsy
230416005,Cryptogenic West syndrome
230417001,Symptomatic West syndrome
230418006,Lennox-Gastaut syndrome
230419003,Cryptogenic Lennox-Gastaut syndrome
230420009,Symptomatic Lennox-Gastaut syndrome
230421008,Epilepsy with myoclonic-atonic seizures
230422001,Epilepsy with myoclonic absence
230423006,Unverricht-Lundborg syndrome
230425004,Lafora disease
230426003,Myoclonic epilepsy with ragged red fibers
230427007,Cryptogenic myoclonic epilepsy
230428002,Idiopathic myoclonic epilepsy
230429005,Early infantile epileptic encephalopathy with suppression bursts
230430000,Symptomatic myoclonic epilepsy
230435005,Epilepsy undetermined whether focal or generalized
230437002,Severe myoclonic epilepsy in infancy
230438007,Acquired epileptic aphasia
230439004,Epilepsy with continuous spike wave during slow-wave sleep
230440002,Secondary reading epilepsy
230441003,Drug-induced epilepsy
230443000,Narcotic withdrawal epilepsy
230444006,Menstrual epilepsy
230445007,Nocturnal epilepsy
230447004,Absence seizure with eyelid myoclonia
230448009,Writing epilepsy
230449001,Tactile epilepsy
230450001,Eating epilepsy
230451002,Tapping epilepsy
230452009,Toothbrushing epilepsy
230453004,Decision-making epilepsy
230454005,Aquagenic epilepsy
230456007,Status epilepticus
230457003,Typical absence status epilepticus
230458008,Atypical absence status epilepticus
230459000,Non-convulsive simple partial status epilepticus
230460005,Complex partial status epilepticus
237612000,"Photomyoclonus, diabetes mellitus, deafness, nephropathy and cerebral dysfunction"
241006,Epilepsia partialis continua
243857008,Epilepsy monitoring status
248371000000106,Epilepsy monitoring telephone invitation
251591000000109,Epilepsy monitoring telephone invite 
267581004,Progressive myoclonic epilepsy
267592003,Motor cortex epilepsy
274571000000106,Epilepsy monitoring telephone invite 
278510009,Localization-related idiopathic epilepsy
28055006,West syndrome
28602001,Pyridoxine dependency syndrome
290561000119105,Aphasia co-occurrent with epilepsy
290671000119100,Status epilepticus due to complex partial epileptic seizure
290681000119102,Status epilepticus due to refractory complex partial seizures
290691000119104,Status epilepticus due to generalized idiopathic epilepsy
290711000119101,Status epilepticus due to intractable idiopathic generalized epilepsy
290721000119108,Status epilepticus due to refractory epilepsy
290741000119102,Intractable idiopathic partial epilepsy
290761000119103,Status epilepticus due to refractory simple partial epilepsy
290871000119101,Infantile spasms co-occurrent with status epilepticus
290881000119103,Refractory infantile spasms co-occurrent with status epilepticus
291311000119108,Status epilepticus in benign Rolandic epilepsy
307356008,Motor epilepsy
307357004,"Jacksonian, focal or motor epilepsy"
314827004,Epilepsy control good
314828009,Epilepsy control poor
322112361000132104,Epilepsy due to scarring of brain
3371000119106,Refractory generalized convulsive epilepsy
339861000000106,Panayiotopoulos syndrome
352818000,Tonic-clonic epilepsy
35796005,Generalized nonconvulsive epilepsy
361123003,Psychomotor epilepsy
361268000,Alcohol-induced epilepsy
36803009,Idiopathic generalized epilepsy
368831000000104,Panayiotopoulos syndrome 
37356005,Myoclonic seizure
38281008,Self-limited neonatal epilepsy
38711000000108,Epilepsy care arrangement
39194005,Visual epilepsy
39745004,Chronic progressive epilepsia partialis continua
401062003,Epilepsy medication review
401178003,Epilepsy care arrangement
407616001,Epilepsy severity
407617005,No seizures on treatment
407618000,1 to 12 seizures a year
407619008,2 to 4 seizures a month
407620002,1 to 7 seizures a week
407621003,Daily seizures
407622005,Many seizures a day
407623000,Emergency epilepsy treatment since last appointment
407627004,Epilepsy confirmed
40816002,Retropulsion petit mal
413101007,Stress-induced epilepsy
414851000000106,"[X]Status epilepticus, unspecified"
414860000,No epilepsy drug side effects
414921000000106,"[X]Status epilepticus, unspecified"
416090009,Epilepsy monitoring verbal invite
417568007,Epilepsy monitoring call
422513000,"Epilepsy, not refractory"
422724001,Refractory localization-related epilepsy
422873003,Refractory epilepsia partialis continua
425054007,Refractory occipital lobe epilepsy
425237009,Refractory frontal lobe epilepsy
425349008,Refractory parietal lobe epilepsy
431421000000105,[X]Other status epilepticus
434541000124109,"Benign childhood epilepsy with centrotemporal spikes, refractory"
434551000124106,"Benign childhood epilepsy with centrotemporal spikes, non-refractory"
44145005,Self-limited epilepsy with centrotemporal spikes
441678004,Refractory generalized nonconvulsive epilepsy
442481002,Epilepsy characterized by intractable complex partial seizures
442512002,Status epilepticus without prominent motor symptoms
445355009,Refractory epilepsy
45167004,Moynahan's syndrome
453081000000103,[X]Other generalised epilepsy and epileptic syndromes
455341000000105,[X]Other epilepsy
47161000000107,Epilepsy medication review
47391000119107,Primary generalized absence epilepsy
49776008,Centrencephalic epilepsy
50866000,Childhood absence epilepsy
509341000000107,Petit-mal epilepsy
509631000000107,Epilepsy monitoring call first letter
509641000000103,Epilepsy monitoring call second letter
509741000000106,Epilepsy monitoring call first letter
509751000000109,Epilepsy monitoring call second letter
509761000000107,Epilepsy monitoring call third letter
509771000000100,Epilepsy monitoring call third letter
525931000000107,[D]Nocturnal seizure
527611000000103,Childhood absence epilepsy
528361000000108,Partial epilepsy without mention of impairment of consciousness
565791000000100,Epilepsy monitoring NOS
57254004,Fukuhara syndrome
603681000000103,Partial epilepsy without mention of impairment of consciousness NOS
6204001,Juvenile myoclonic epilepsy
624141000000106,Generalized non-convulsive epilepsy NOS
626021000000108,Other specified generalized convulsive epilepsy
626031000000105,Generalized convulsive epilepsy NOS
643961000000106,Other specified partial epilepsy without mention of impairment of consciousness
643971000000104,Infantile spasms NOS
646461000000108,Partial epilepsy with impairment of consciousness NOS
65120008,Generalized convulsive epilepsy
654351000000107,Other specified generalized non-convulsive epilepsy
68448003,Myoclonus epilepsy AND ragged red fibers
698021005,Familial sleep-related hypermotor epilepsy
698760002,Generalized non-convulsive absence epilepsy
698761003,Refractory juvenile myoclonic epilepsy
698762005,Refractory myoclonic epilepsy
698763000,Postoperative status epilepticus
698764006,Post infectious grand mal epilepsy
698767004,Post-cerebrovascular accident epilepsy
699688008,Genetic epilepsy with febrile seizures plus
702326000,Progressive myoclonus epilepsy with ataxia
7033004,Absence status epilepticus
703524005,Spinal muscular atrophy with progressive myoclonic epilepsy
706841000000105,[D]Nocturnal seizure
710046001,Refractory idiopathic generalized epilepsy
71427006,Cursive seizure
715534008,Infantile convulsion and choreoathetosis syndrome
715629001,Generalized epilepsy and paroxysmal dyskinesia syndrome
716278005,Epilepsy with eyelid myoclonia
716706009,Female restricted epilepsy with intellectual disability syndrome
717223008,X-linked epilepsy with learning disability and behavior disorder syndrome
717225001,Benign adult familial myoclonic epilepsy
71831005,Symptomatic generalized epilepsy
720519003,"Atherosclerosis, deafness, diabetes, epilepsy, nephropathy syndrome"
721088003,"Developmental delay, epilepsy, neonatal diabetes syndrome"
722386009,Celiac disease with epilepsy and cerebral calcification syndrome
723125008,Epileptic encephalopathy
723625009,Simpson Golabi Behmel syndrome type 2
723676007,"Severe intellectual disability, epilepsy, anal anomaly, distal phalangeal hypoplasia syndrome"
724274009,Infant epilepsy with migrant focal crisis
724549005,Epilepsy due to infectious disease of central nervous system
724576005,Pyridoxal 5-phosphate dependent epilepsy
724785007,Epilepsy due to perinatal stroke
724786008,Epilepsy due to perinatal anoxic-ischemic brain injury
724787004,Epilepsy due to cerebrovascular accident
724788009,Epilepsy due to and following traumatic brain injury
724789001,Epilepsy due to intracranial tumor
724988000,Epilepsy co-occurrent and due to degenerative brain disorder
724989008,Epilepsy co-occurrent and due to mesial temporal sclerosis
724990004,Epilepsy due to immune disorder
724991000,Epilepsy co-occurrent and due to demyelinating disorder
724992007,Epilepsy co-occurrent and due to dementia
725163002,"X-linked spasticity, intellectual disability, epilepsy syndrome"
725413002,Febrile infection related epilepsy syndrome
726702005,Epileptic encephalopathy with global cerebral demyelination
733031004,"Epilepsy, microcephaly, skeletal dysplasia syndrome"
733032006,Epilepsy telangiectasia syndrome
733082001,Early-onset Lafora body disease
733195008,Epilepsy of infancy with migrating focal seizures
733623005,"Autism spectrum disorder, epilepsy, arthrogryposis syndrome"
734434007,Pyridoxine-dependent epilepsy
75023009,Post-traumatic epilepsy
763349002,Progressive myoclonic epilepsy with dystonia
763534009,Hot water reflex epilepsy
763622006,Thinking epilepsy
763632004,Startle epilepsy
763802009,Micturition induced epilepsy
763827002,Orgasm induced epilepsy
764453009,Action myoclonus renal failure syndrome
764522009,Familial focal epilepsy with variable foci
765093009,"Rolandic epilepsy, speech dyspraxia syndrome"
765170001,Sodium voltage-gated channel alpha subunit 8-related epilepsy with encephalopathy
765216006,Audiogenic epilepsy
766044005,Acute encephalopathy with biphasic seizures and late reduced diffusion
766815007,Perioral myoclonia with absences
767254005,Recurrent benign focal seizures of childhood
768666006,Syntaxin binding protein 1 encephalopathy with epilepsy
770405003,Familial mesial temporal lobe epilepsy
770431001,"Early-onset epileptic encephalopathy and intellectual disability due to glutamate receptor, ionotropic, N-methyl-D-aspartate, subunit 2A mutation"
770438007,Infantile spasm and broad thumb syndrome
