code,term
10875004,"Severe mixed bipolar I disorder with psychotic features, mood-incongruent"
1089481000000106,Cataleptic schizophrenia
10981006,Severe mixed bipolar I disorder with psychotic features
111482003,Subchronic schizophrenia with acute exacerbations
111483008,Catatonic schizophrenia in remission
111484002,Undifferentiated schizophrenia
111485001,Mixed bipolar I disorder in full remission
1196001,"Chronic bipolar II disorder, most recent episode major depressive"
12939007,Chronic disorganized schizophrenia
12969000,"Severe bipolar II disorder, most recent episode major depressive, in full remission"
133091000119105,Rapid cycling bipolar I disorder
13313007,Mild bipolar disorder
13581000,"Severe bipolar I disorder, single manic episode with psychotic features, mood-congruent"
13746004,Bipolar disorder
138739000,H/O: schizophrenia
14291003,Subchronic disorganized schizophrenia with acute exacerbations
14495005,"Severe bipolar I disorder, single manic episode without psychotic features"
1499003,"Bipolar I disorder, single manic episode with postpartum onset"
161468000,History of schizophrenia
162004,Severe manic bipolar I disorder without psychotic features
16238741000119105,Bipolar disorder caused by drug
16295005,"Bipolar II disorder, most recent episode major depressive"
16506000,Mixed bipolar I disorder
16990005,Subchronic schizophrenia
17435002,Chronic paranoid schizophrenia with acute exacerbations
17782008,"Bipolar I disorder, most recent episode manic with catatonic features"
191526005,Schizophrenic disorders
191527001,Simple schizophrenia
191530008,Acute exacerbation of subchronic schizophrenia
191531007,Acute exacerbation of chronic schizophrenia
191536002,Subchronic hebephrenic schizophrenia
191537006,Chronic hebephrenic schizophrenia
191538001,Acute exacerbation of subchronic hebephrenic schizophrenia
191539009,Acute exacerbation of chronic hebephrenic schizophrenia
191540006,Hebephrenic schizophrenia in remission
191542003,Catatonic schizophrenia
191547009,Acute exacerbation of subchronic catatonic schizophrenia
191548004,Acute exacerbation of chronic catatonic schizophrenia
191554003,Acute exacerbation of subchronic paranoid schizophrenia
191555002,Acute exacerbation of chronic paranoid schizophrenia
191563001,Acute exacerbation of subchronic latent schizophrenia
191577003,Cenesthopathic schizophrenia
191618007,"Bipolar affective disorder, current episode manic"
191620005,"Bipolar affective disorder, currently manic, mild"
191621009,"Bipolar affective disorder, currently manic, moderate"
191623007,"Bipolar affective disorder, currently manic, severe, with psychosis"
191625000,"Bipolar affective disorder, currently manic, in full remission"
191627008,"Bipolar affective disorder, current episode depression"
191629006,"Bipolar affective disorder, currently depressed, mild"
